Interval0,Rythmic_Value0,Interval1,Rythmic_Value1,Interval2,Rythmic_Value2,Interval3,Rythmic_Value3,Interval4,Rythmic_Value4,Interval5,Rythmic_Value5,Interval6,Rythmic_Value6,Koleda
0,1.0281006,1.0,1.1240567,0.0,4.6607227,1.0,0.8087725,1.0,0.43865627,0.0,0.43865627,0.0,0.43865627,gdy_sliczna_panna
0,0.43865627,3.0,0.75394046,1.0,3.495542,-1.0,0.74023247,1.0,0.47978032,-1.0,0.56202835,-2.0,0.5071963,gdy_sliczna_panna
0,0.86360455,1.0,0.43865627,-1.0,1.1240567,-2.0,0.58944434,0.0,0.61686033,2.0,4.688139,1.0,0.43865627,gdy_sliczna_panna
0,1.2611368,0.0,0.43865627,-1.0,0.43865627,1.0,0.43865627,0.0,0.43865627,0.0,1.2611368,-9.0,0.4934883,gdy_sliczna_panna
0,0.43865627,1.0,0.8361885,0.0,0.43865627,0.0,0.8224805,0.0,0.65798444,0.0,0.43865627,0.0,0.43865627,gdy_sliczna_panna
0,1.2063047,1.0,0.4660723,2.0,0.43865627,1.0,0.43865627,0.0,0.43865627,-9.0,0.43865627,7.0,0.43865627,gdy_sliczna_panna
0,1.6968876,-1.0,0.74927515,1.0,1.2561377,0.0,1.2120626,2.0,1.6087377,-1.0,0.6390876,-2.0,0.7382564,do_szopy_hej_pasterze
0,1.6087377,-1.0,0.6390876,-2.0,0.7382564,0.0,1.1128938,1.0,1.4544752,2.0,0.6941813,-13.0,0.5068625,do_szopy_hej_pasterze
0,1.4544752,2.0,0.6941813,-13.0,0.5068625,-4.0,0.37463757,-3.0,0.35260004,1.0,1.2451189,0.0,2.1376376,do_szopy_hej_pasterze
0,0.35260004,1.0,1.2451189,0.0,2.1376376,2.0,1.1459502,-3.0,2.0935628,-1.0,0.35260004,1.0,0.5729751,do_szopy_hej_pasterze
0,2.0935628,-1.0,0.35260004,1.0,0.5729751,0.0,0.4958438,-4.0,0.51788133,0.0,1.201044,16.0,0.4297313,do_szopy_hej_pasterze
0,0.51788133,0.0,1.201044,16.0,0.4297313,-11.0,0.41871256,2.0,3.107288,-1.0,0.37463757,3.0,0.68316257,do_szopy_hej_pasterze
0,3.107288,-1.0,0.37463757,3.0,0.68316257,-2.0,0.6390876,-2.0,1.8952252,7.0,1.4434564,7.0,0.4297313,do_szopy_hej_pasterze
0,1.8952252,7.0,1.4434564,7.0,0.4297313,-9.0,0.39667505,-5.0,1.553644,-1.0,0.4297313,1.0,1.0247439,do_szopy_hej_pasterze
0,1.553644,-1.0,0.4297313,1.0,1.0247439,-2.0,0.5068625,3.0,0.35260004,1.0,0.56195635,-2.0,0.45176882,do_szopy_hej_pasterze
0,0.35260004,1.0,0.56195635,-2.0,0.45176882,-1.0,0.6721438,0.0,2.0054128,0.0,0.6611251,0.0,0.48482504,do_szopy_hej_pasterze
0,2.0054128,0.0,0.6611251,0.0,0.48482504,14.0,0.39667505,1.0,1.1679876,-13.0,0.37463757,1.0,1.7630002,do_szopy_hej_pasterze
0,1.1679876,-13.0,0.37463757,1.0,1.7630002,0.0,0.9916876,3.0,0.37463757,-1.0,0.6611251,-2.0,0.4738063,do_szopy_hej_pasterze
0,0.37463757,-1.0,0.6611251,-2.0,0.4738063,-2.0,2.6334815,0.0,0.44075006,8.0,0.37463757,6.0,1.7630002,do_szopy_hej_pasterze
0,0.44075006,8.0,0.37463757,6.0,1.7630002,-5.0,0.37463757,-2.0,1.5867002,9.0,0.4958438,-9.0,0.8925189,do_szopy_hej_pasterze
0,1.5867002,9.0,0.4958438,-9.0,0.8925189,-3.0,0.4297313,5.0,0.82640636,0.0,0.4958438,-2.0,0.8484438,do_szopy_hej_pasterze
0,0.82640636,0.0,0.4958438,-2.0,0.8484438,-2.0,1.553644,-1.0,0.90353763,1.0,1.2671564,-2.0,0.37463757,do_szopy_hej_pasterze
0,0.90353763,1.0,1.2671564,-2.0,0.37463757,-1.0,1.3553064,7.0,0.35260004,-4.0,0.35260004,0.0,2.0054128,do_szopy_hej_pasterze
0,0.35260004,-4.0,0.35260004,0.0,2.0054128,1.0,0.37463757,2.0,0.35260004,1.0,0.35260004,-2.0,1.0798377,do_szopy_hej_pasterze
0,0.35260004,1.0,0.35260004,-2.0,1.0798377,0.0,1.950319,-1.0,0.62806886,1.0,2.4571817,0.0,0.45176882,do_szopy_hej_pasterze
0,0.62806886,1.0,2.4571817,0.0,0.45176882,0.0,0.5068625,-3.0,1.5316064,-2.0,0.35260004,6.0,0.35260004,do_szopy_hej_pasterze
0,1.5316064,-2.0,0.35260004,6.0,0.35260004,-4.0,1.2891939,0.0,1.9172628,1.0,1.0908563,-2.0,0.74927515,do_szopy_hej_pasterze
0,1.9172628,1.0,1.0908563,-2.0,0.74927515,-1.0,3.9667504,12.0,0.39667505,1.0,1.0798377,-1.0,0.44075006,do_szopy_hej_pasterze
0,0.39667505,1.0,1.0798377,-1.0,0.44075006,-15.0,0.4297313,2.0,0.35260004,1.0,0.78233135,0.0,1.4654939,do_szopy_hej_pasterze
0,0.45817497,0.0,0.7950683,1.0,2.3043506,0.0,0.53902936,-3.0,0.45817497,4.0,0.43122348,0.0,0.52555364,mizerna_cicha
0,0.45817497,4.0,0.43122348,0.0,0.52555364,0.0,0.49860215,1.0,0.53902936,0.0,0.7276896,0.0,0.80854404,mizerna_cicha
0,0.53902936,0.0,0.7276896,0.0,0.80854404,0.0,0.45817497,2.0,0.4446992,0.0,0.56598085,0.0,0.9972043,mizerna_cicha
0,0.4446992,0.0,0.56598085,0.0,0.9972043,-4.0,0.53902936,1.0,0.43122348,1.0,0.52555364,0.0,2.0213602,mizerna_cicha
0,0.43122348,1.0,0.52555364,0.0,2.0213602,-5.0,0.49860215,2.0,0.43122348,1.0,0.43122348,0.0,0.86244696,mizerna_cicha
0,0.43122348,1.0,0.43122348,0.0,0.86244696,0.0,0.43122348,0.0,0.48512644,-1.0,1.0241557,0.0,0.49860215,mizerna_cicha
0,0.48512644,-1.0,1.0241557,0.0,0.49860215,-7.0,0.52555364,0.0,0.48512644,10.0,1.0780587,0.0,1.0241557,mizerna_cicha
0,0.48512644,10.0,1.0780587,0.0,1.0241557,0.0,2.0887387,-5.0,0.6872624,2.0,0.9837286,3.0,0.91634995,mizerna_cicha
0,0.6872624,2.0,0.9837286,3.0,0.91634995,-2.0,0.43122348,-8.0,0.7007382,9.0,0.86244696,1.0,0.82201976,mizerna_cicha
0,0.7007382,9.0,0.86244696,1.0,0.82201976,-5.0,0.49860215,0.0,0.660311,0.0,0.6872624,0.0,0.9433014,mizerna_cicha
0,0.660311,0.0,0.6872624,0.0,0.9433014,0.0,0.4446992,0.0,0.43122348,-12.0,0.4446992,13.0,0.91634995,mizerna_cicha
0,0.43122348,-12.0,0.4446992,13.0,0.91634995,2.0,3.1128945,-1.0,0.6198837,0.0,0.45817497,-1.0,0.52555364,mizerna_cicha
0,0.6198837,0.0,0.45817497,-1.0,0.52555364,2.0,1.5901366,20.0,0.4716507,-17.0,0.45817497,-1.0,0.5525051,mizerna_cicha
0,0.4716507,-17.0,0.45817497,-1.0,0.5525051,1.0,0.45817497,1.0,0.7950683,-8.0,0.82201976,6.0,0.45817497,mizerna_cicha
0,0.7950683,-8.0,0.82201976,6.0,0.45817497,1.0,0.56598085,1.0,1.5092821,-1.0,0.53902936,1.0,1.1589131,mizerna_cicha
0,1.5092821,-1.0,0.53902936,1.0,1.1589131,0.0,1.3071462,-4.0,0.9972043,0.0,0.660311,3.0,0.45817497,mizerna_cicha
0,0.9972043,0.0,0.660311,3.0,0.45817497,1.0,0.43122348,-3.0,0.43122348,1.0,6.252741,0.0,0.8893984,mizerna_cicha
0,0.43122348,1.0,6.252741,0.0,0.8893984,-5.0,0.52555364,-2.0,0.45817497,5.0,2.5469136,-1.0,0.43122348,mizerna_cicha
0,0.45817497,5.0,2.5469136,-1.0,0.43122348,-6.0,0.43122348,-1.0,0.606408,-4.0,1.4419036,2.0,0.43122348,mizerna_cicha
0,0.606408,-4.0,1.4419036,2.0,0.43122348,0.0,1.0645831,8.0,0.5525051,-7.0,0.45817497,5.0,0.4716507,mizerna_cicha
0,0.5525051,-7.0,0.45817497,5.0,0.4716507,1.0,0.49860215,0.0,1.5227579,3.0,0.45817497,0.0,0.45817497,mizerna_cicha
0,1.5227579,3.0,0.45817497,0.0,0.45817497,0.0,0.660311,-1.0,0.45817497,0.0,1.0511073,-7.0,2.1561174,mizerna_cicha
0,0.45817497,0.0,1.0511073,-7.0,2.1561174,3.0,0.8759227,-3.0,0.6872624,0.0,0.56598085,10.0,0.49860215,mizerna_cicha
0,1.2748066,-1.0,1.5963794,-2.0,3.1583047,-1.0,0.6431456,0.0,0.9762032,1.0,0.9072948,0.0,0.47087452,jezus_malusienki
0,3.1583047,-1.0,0.6431456,0.0,0.9762032,1.0,0.9072948,0.0,0.47087452,2.0,3.009003,1.0,1.0680811,jezus_malusienki
0,0.9762032,1.0,0.9072948,0.0,0.47087452,2.0,3.009003,1.0,1.0680811,0.0,0.49384397,-1.0,1.4241083,jezus_malusienki
0,0.47087452,2.0,3.009003,1.0,1.0680811,0.0,0.49384397,-1.0,1.4241083,-2.0,3.043457,-1.0,1.4011388,jezus_malusienki
0,1.0680811,0.0,0.49384397,-1.0,1.4241083,-2.0,3.043457,-1.0,1.4011388,1.0,1.5389558,2.0,3.089396,jezus_malusienki
0,1.4241083,-2.0,3.043457,-1.0,1.4011388,1.0,1.5389558,2.0,3.089396,-11.0,1.0565964,-1.0,0.44790503,jezus_malusienki
0,1.4011388,1.0,1.5389558,2.0,3.089396,-11.0,1.0565964,-1.0,0.44790503,-2.0,1.7801353,0.0,0.9762032,jezus_malusienki
0,3.089396,-11.0,1.0565964,-1.0,0.44790503,-2.0,1.7801353,0.0,0.9762032,-1.0,1.6308336,1.0,0.8383863,jezus_malusienki
0,0.44790503,-2.0,1.7801353,0.0,0.9762032,-1.0,1.6308336,1.0,0.8383863,2.0,0.91877955,0.0,1.4470778,jezus_malusienki
0,0.9762032,-1.0,1.6308336,1.0,0.8383863,2.0,0.91877955,0.0,1.4470778,-7.0,0.5053287,0.0,0.3675118,jezus_malusienki
0,0.8383863,2.0,0.91877955,0.0,1.4470778,-7.0,0.5053287,0.0,0.3675118,0.0,0.41345078,0.0,0.7924474,jezus_malusienki
0,1.4470778,-7.0,0.5053287,0.0,0.3675118,0.0,0.41345078,0.0,0.7924474,7.0,0.39048132,1.0,0.9647185,jezus_malusienki
0,0.3675118,0.0,0.41345078,0.0,0.7924474,7.0,0.39048132,1.0,0.9647185,-3.0,0.3675118,-5.0,0.6775999,jezus_malusienki
0,0.7924474,7.0,0.39048132,1.0,0.9647185,-3.0,0.3675118,-5.0,0.6775999,5.0,1.4241083,-1.0,1.2288677,jezus_malusienki
0,0.9647185,-3.0,0.3675118,-5.0,0.6775999,5.0,1.4241083,-1.0,1.2288677,1.0,1.2977761,2.0,2.7218845,jezus_malusienki
0,0.6775999,5.0,1.4241083,-1.0,1.2288677,1.0,1.2977761,2.0,2.7218845,-9.0,0.47087452,1.0,0.39048132,jezus_malusienki
0,1.2288677,1.0,1.2977761,2.0,2.7218845,-9.0,0.47087452,1.0,0.39048132,1.0,0.5742372,0.0,0.39048132,jezus_malusienki
0,2.7218845,-9.0,0.47087452,1.0,0.39048132,1.0,0.5742372,0.0,0.39048132,1.0,0.39048132,0.0,3.2501826,jezus_malusienki
0,0.39048132,1.0,0.5742372,0.0,0.39048132,1.0,0.39048132,0.0,3.2501826,-1.0,0.5627525,-6.0,0.3675118,jezus_malusienki
0,0.39048132,1.0,0.39048132,0.0,3.2501826,-1.0,0.5627525,-6.0,0.3675118,-3.0,0.42493552,0.0,0.55126774,jezus_malusienki
0,3.2501826,-1.0,0.5627525,-6.0,0.3675118,-3.0,0.42493552,0.0,0.55126774,14.0,1.0106574,-7.0,0.39048132,jezus_malusienki
0,0.3675118,-3.0,0.42493552,0.0,0.55126774,14.0,1.0106574,-7.0,0.39048132,1.0,0.40196604,5.0,0.5627525,jezus_malusienki
0,0.55126774,14.0,1.0106574,-7.0,0.39048132,1.0,0.40196604,5.0,0.5627525,-2.0,0.39048132,-1.0,0.47087452,jezus_malusienki
0,0.39048132,1.0,0.40196604,5.0,0.5627525,-2.0,0.39048132,-1.0,0.47087452,-2.0,0.39048132,2.0,0.40196604,jezus_malusienki
0,0.5627525,-2.0,0.39048132,-1.0,0.47087452,-2.0,0.39048132,2.0,0.40196604,0.0,0.66611516,0.0,3.8473892,jezus_malusienki
0,0.47087452,-2.0,0.39048132,2.0,0.40196604,0.0,0.66611516,0.0,3.8473892,-11.0,0.9647185,1.0,0.58572197,jezus_malusienki
0,0.40196604,0.0,0.66611516,0.0,3.8473892,-11.0,0.9647185,1.0,0.58572197,12.0,0.60869145,0.0,1.0106574,jezus_malusienki
0,3.8473892,-11.0,0.9647185,1.0,0.58572197,12.0,0.60869145,0.0,1.0106574,0.0,1.3666846,0.0,0.3675118,jezus_malusienki
0,0.58572197,12.0,0.60869145,0.0,1.0106574,0.0,1.3666846,0.0,0.3675118,0.0,0.7350236,2.0,0.9762032,jezus_malusienki
0,1.0106574,0.0,1.3666846,0.0,0.3675118,0.0,0.7350236,2.0,0.9762032,-7.0,0.5053287,2.0,0.41345078,jezus_malusienki
0,0.3675118,0.0,0.7350236,2.0,0.9762032,-7.0,0.5053287,2.0,0.41345078,0.0,0.539783,-1.0,0.55126774,jezus_malusienki
0,0.9762032,-7.0,0.5053287,2.0,0.41345078,0.0,0.539783,-1.0,0.55126774,9.0,0.66611516,-12.0,1.7112269,jezus_malusienki
0,0.41345078,0.0,0.539783,-1.0,0.55126774,9.0,0.66611516,-12.0,1.7112269,9.0,0.39048132,1.0,0.3675118,jezus_malusienki
0,0.55126774,9.0,0.66611516,-12.0,1.7112269,9.0,0.39048132,1.0,0.3675118,-1.0,1.9983455,-1.0,0.8154168,jezus_malusienki
0,1.7112269,9.0,0.39048132,1.0,0.3675118,-1.0,1.9983455,-1.0,0.8154168,0.0,0.539783,1.0,1.435593,jezus_malusienki
0,0.3675118,-1.0,1.9983455,-1.0,0.8154168,0.0,0.539783,1.0,1.435593,2.0,2.9400945,0.0,0.39048132,jezus_malusienki
0,0.8154168,0.0,0.539783,1.0,1.435593,2.0,2.9400945,0.0,0.39048132,0.0,1.0565964,-2.0,0.39048132,jezus_malusienki
0,1.435593,2.0,2.9400945,0.0,0.39048132,0.0,1.0565964,-2.0,0.39048132,2.0,1.3092608,-14.0,0.9302643,jezus_malusienki
0,0.39048132,0.0,1.0565964,-2.0,0.39048132,2.0,1.3092608,-14.0,0.9302643,12.0,2.3084335,-5.0,0.3675118,jezus_malusienki
0,0.39048132,2.0,1.3092608,-14.0,0.9302643,12.0,2.3084335,-5.0,0.3675118,4.0,1.2173829,1.0,0.9762032,jezus_malusienki
0,0.9302643,12.0,2.3084335,-5.0,0.3675118,4.0,1.2173829,1.0,0.9762032,2.0,0.49384397,0.0,1.9064676,jezus_malusienki
0,0.3675118,4.0,1.2173829,1.0,0.9762032,2.0,0.49384397,0.0,1.9064676,0.0,1.4930167,0.0,0.7579931,jezus_malusienki
0,0.9762032,2.0,0.49384397,0.0,1.9064676,0.0,1.4930167,0.0,0.7579931,-7.0,0.39048132,0.0,0.43642026,jezus_malusienki
0,1.9064676,0.0,1.4930167,0.0,0.7579931,-7.0,0.39048132,0.0,0.43642026,0.0,0.43642026,2.0,0.7350236,jezus_malusienki
0,0.7579931,-7.0,0.39048132,0.0,0.43642026,0.0,0.43642026,2.0,0.7350236,5.0,0.39048132,1.0,0.37899655,jezus_malusienki
0,2.363229,19.0,1.8685997,-5.0,0.6228666,2.0,1.5938056,1.0,1.0991763,2.0,3.0410542,2.0,0.6595057,hej_w_dzien_narodzenia
0,1.5938056,1.0,1.0991763,2.0,3.0410542,2.0,0.6595057,-2.0,0.73278415,-2.0,0.6228666,-1.0,1.0625371,hej_w_dzien_narodzenia
0,0.6595057,-2.0,0.73278415,-2.0,0.6228666,-1.0,1.0625371,1.0,1.2090938,5.0,0.6228666,-1.0,0.6595057,hej_w_dzien_narodzenia
0,1.0625371,1.0,1.2090938,5.0,0.6228666,-1.0,0.6595057,-2.0,0.5862273,0.0,1.1907742,-5.0,1.5022075,hej_w_dzien_narodzenia
0,0.6595057,-2.0,0.5862273,0.0,1.1907742,-5.0,1.5022075,-2.0,0.9526194,5.0,0.8060625,2.0,2.8028994,hej_w_dzien_narodzenia
0,1.5022075,-2.0,0.9526194,5.0,0.8060625,2.0,2.8028994,0.0,0.5862273,1.0,0.5862273,-1.0,0.67782533,hej_w_dzien_narodzenia
0,2.8028994,0.0,0.5862273,1.0,0.5862273,-1.0,0.67782533,-1.0,0.6228666,-4.0,1.0808567,3.0,1.0075781,hej_w_dzien_narodzenia
0,0.67782533,-1.0,0.6228666,-4.0,1.0808567,3.0,1.0075781,4.0,0.6228666,-1.0,0.67782533,0.0,0.75110376,hej_w_dzien_narodzenia
0,1.0075781,4.0,0.6228666,-1.0,0.67782533,0.0,0.75110376,-2.0,0.75110376,-2.0,1.1358154,1.0,0.8610214,hej_w_dzien_narodzenia
0,0.75110376,-2.0,0.75110376,-2.0,1.1358154,1.0,0.8610214,1.0,1.0258977,-1.0,0.67782533,0.0,0.6045469,hej_w_dzien_narodzenia
0,0.8610214,1.0,1.0258977,-1.0,0.67782533,0.0,0.6045469,-1.0,1.1907742,0.0,0.8976606,0.0,0.5862273,hej_w_dzien_narodzenia
0,0.6045469,-1.0,1.1907742,0.0,0.8976606,0.0,0.5862273,3.0,0.5862273,-5.0,0.9342998,0.0,0.8610214,hej_w_dzien_narodzenia
0,0.5862273,3.0,0.5862273,-5.0,0.9342998,0.0,0.8610214,1.0,0.5862273,-1.0,0.787743,-2.0,0.5862273,hej_w_dzien_narodzenia
0,0.8610214,1.0,0.5862273,-1.0,0.787743,-2.0,0.5862273,-1.0,0.5862273,1.0,1.0258977,11.0,1.1174959,hej_w_dzien_narodzenia
0,0.5862273,-1.0,0.5862273,1.0,1.0258977,11.0,1.1174959,-3.0,1.1724546,4.0,0.6411861,0.0,0.5862273,hej_w_dzien_narodzenia
0,1.1174959,-3.0,1.1724546,4.0,0.6411861,0.0,0.5862273,-1.0,0.5862273,-7.0,1.3739703,1.0,1.0442175,hej_w_dzien_narodzenia
0,0.5862273,-1.0,0.5862273,-7.0,1.3739703,1.0,1.0442175,2.0,0.75110376,0.0,0.5862273,0.0,0.970939,hej_w_dzien_narodzenia
0,1.0442175,2.0,0.75110376,0.0,0.5862273,0.0,0.970939,-7.0,2.2533112,0.0,1.5571663,5.0,1.0625371,hej_w_dzien_narodzenia
0,0.970939,-7.0,2.2533112,0.0,1.5571663,5.0,1.0625371,-1.0,0.5862273,1.0,0.8060625,2.0,0.6228666,hej_w_dzien_narodzenia
0,1.0625371,-1.0,0.5862273,1.0,0.8060625,2.0,0.6228666,0.0,2.0701153,0.0,0.5862273,2.0,0.5862273,hej_w_dzien_narodzenia
0,0.6228666,0.0,2.0701153,0.0,0.5862273,2.0,0.5862273,-2.0,0.6045469,-2.0,0.9526194,-3.0,1.3190114,hej_w_dzien_narodzenia
0,0.5862273,-2.0,0.6045469,-2.0,0.9526194,-3.0,1.3190114,4.0,1.0625371,4.0,0.71446455,-3.0,1.0442175,hej_w_dzien_narodzenia
0,1.3190114,4.0,1.0625371,4.0,0.71446455,-3.0,1.0442175,-3.0,1.0258977,-4.0,0.6228666,4.0,1.3922899,hej_w_dzien_narodzenia
0,1.0442175,-3.0,1.0258977,-4.0,0.6228666,4.0,1.3922899,1.0,1.0258977,2.0,0.69614494,0.0,2.5464249,hej_w_dzien_narodzenia
0,1.3922899,1.0,1.0258977,2.0,0.69614494,0.0,2.5464249,2.0,0.6045469,-2.0,0.8610214,-1.0,0.6228666,hej_w_dzien_narodzenia
0,2.5464249,2.0,0.6045469,-2.0,0.8610214,-1.0,0.6228666,-1.0,0.67782533,-1.0,0.5862273,1.0,1.0625371,hej_w_dzien_narodzenia
0,0.6228666,-1.0,0.67782533,-1.0,0.5862273,1.0,1.0625371,2.0,0.6595057,1.0,0.787743,1.0,0.5862273,hej_w_dzien_narodzenia
0,1.0625371,2.0,0.6595057,1.0,0.787743,1.0,0.5862273,-3.0,0.5862273,1.0,0.8060625,-3.0,0.8610214,hej_w_dzien_narodzenia
0,0.5862273,-3.0,0.5862273,1.0,0.8060625,-3.0,0.8610214,1.0,0.8060625,0.0,0.8976606,0.0,1.1907742,hej_w_dzien_narodzenia
0,0.8610214,1.0,0.8060625,0.0,0.8976606,0.0,1.1907742,-2.0,0.6228666,1.0,1.4655683,3.0,0.5862273,hej_w_dzien_narodzenia
0,0.6817551,0.0,0.6622764,9.0,1.7725632,1.0,2.2595313,-11.0,0.7986274,0.0,0.75966996,0.0,1.5777761,koleda_dla_nieobecnych
0,0.6233189,3.0,1.7141271,1.0,0.6817551,0.0,1.0128933,2.0,0.7791487,-2.0,0.6622764,-1.0,0.64279765,koleda_dla_nieobecnych
0,1.4803824,0.0,0.6233189,1.0,1.5193399,0.0,1.5777761,0.0,1.5582974,-1.0,3.7983499,-2.0,3.097116,koleda_dla_nieobecnych
0,0.6622764,3.0,5.181339,-2.0,0.6622764,1.0,0.7401912,0.0,0.6233189,1.0,1.6362122,0.0,1.4219463,koleda_dla_nieobecnych
0,0.6817551,-1.0,0.7012338,-1.0,0.64279765,4.0,1.8699569,1.0,1.4803824,-10.0,0.6622764,6.0,1.2076805,koleda_dla_nieobecnych
0,0.64279765,0.0,2.5127544,2.0,1.4998611,-3.0,0.6233189,0.0,0.6233189,1.0,6.817551,-2.0,0.9349784,koleda_dla_nieobecnych
0,0.9349784,0.0,1.0713294,0.0,2.1816163,2.0,2.473797,2.0,1.1882018,0.0,1.1297656,-1.0,0.6233189,koleda_dla_nieobecnych
0,0.9839965,3.0,0.9839965,10.0,0.57135284,0.0,0.84115833,-12.0,0.80941653,4.0,0.99986744,13.0,0.5078692,skrzypi_woz
0,0.84115833,-12.0,0.80941653,4.0,0.99986744,13.0,0.5078692,2.0,0.8570292,-14.0,2.1267023,10.0,0.714191,skrzypi_woz
0,0.5078692,2.0,0.8570292,-14.0,2.1267023,10.0,0.714191,-1.0,2.9519897,-8.0,0.5078692,4.0,0.53961104,skrzypi_woz
0,0.714191,-1.0,2.9519897,-8.0,0.5078692,4.0,0.53961104,9.0,0.53961104,-3.0,1.3648984,8.0,0.6824492,skrzypi_woz
0,0.53961104,9.0,0.53961104,-3.0,1.3648984,8.0,0.6824492,4.0,0.53961104,-10.0,0.5078692,1.0,0.53961104,skrzypi_woz
0,0.6824492,4.0,0.53961104,-10.0,0.5078692,1.0,0.53961104,-6.0,3.935986,-2.0,1.444253,3.0,1.2855439,skrzypi_woz
0,0.53961104,-6.0,3.935986,-2.0,1.444253,3.0,1.2855439,5.0,1.1268348,-2.0,2.0632186,0.0,1.2538021,skrzypi_woz
0,1.2855439,5.0,1.1268348,-2.0,2.0632186,0.0,1.2538021,-8.0,1.3807694,5.0,0.53961104,3.0,1.3014147,skrzypi_woz
0,1.2538021,-8.0,1.3807694,5.0,0.53961104,3.0,1.3014147,-1.0,0.9839965,-9.0,0.6983201,3.0,0.5078692,skrzypi_woz
0,1.3014147,-1.0,0.9839965,-9.0,0.6983201,3.0,0.5078692,0.0,0.6348365,3.0,0.53961104,-1.0,0.53961104,skrzypi_woz
0,0.5078692,0.0,0.6348365,3.0,0.53961104,-1.0,0.53961104,4.0,0.80941653,-3.0,0.5078692,-1.0,0.8729001,skrzypi_woz
0,0.53961104,4.0,0.80941653,-3.0,0.5078692,-1.0,0.8729001,2.0,0.5078692,2.0,0.53961104,0.0,0.5554819,skrzypi_woz
0,0.8729001,2.0,0.5078692,2.0,0.53961104,0.0,0.5554819,-8.0,0.65070736,0.0,0.7459329,-1.0,1.0792221,skrzypi_woz
0,0.5554819,-8.0,0.65070736,0.0,0.7459329,-1.0,1.0792221,5.0,1.5394784,1.0,0.5872237,-1.0,3.586826,skrzypi_woz
0,1.0792221,5.0,1.5394784,1.0,0.5872237,-1.0,3.586826,-10.0,0.7935456,19.0,0.96812564,-9.0,2.1108313,skrzypi_woz
0,3.586826,-10.0,0.7935456,19.0,0.96812564,-9.0,2.1108313,3.0,0.7300619,-3.0,0.53961104,-1.0,0.6983201,skrzypi_woz
0,2.1108313,3.0,0.7300619,-3.0,0.53961104,-1.0,0.6983201,-4.0,0.6665783,0.0,2.1108313,1.0,0.5078692,skrzypi_woz
0,0.6983201,-4.0,0.6665783,0.0,2.1108313,1.0,0.5078692,-1.0,0.6983201,2.0,1.3490275,1.0,0.5078692,skrzypi_woz
0,0.5078692,-1.0,0.6983201,2.0,1.3490275,1.0,0.5078692,-1.0,0.6348365,0.0,1.2855439,7.0,0.5078692,skrzypi_woz
0,0.5078692,-1.0,0.6348365,0.0,1.2855439,7.0,0.5078692,1.0,0.6348365,-11.0,0.57135284,1.0,1.3331566,skrzypi_woz
0,0.5078692,1.0,0.6348365,-11.0,0.57135284,1.0,1.3331566,1.0,0.96812564,6.0,0.80941653,-7.0,1.8410258,skrzypi_woz
0,1.3331566,1.0,0.96812564,6.0,0.80941653,-7.0,1.8410258,5.0,0.5078692,0.0,1.1427057,-3.0,0.5078692,skrzypi_woz
0,1.8410258,5.0,0.5078692,0.0,1.1427057,-3.0,0.5078692,-2.0,1.6981876,1.0,0.61896557,-1.0,2.4123785,skrzypi_woz
0,0.5078692,-2.0,1.6981876,1.0,0.61896557,-1.0,2.4123785,-1.0,0.5078692,6.0,0.65070736,0.0,0.5078692,skrzypi_woz
0,2.4123785,-1.0,0.5078692,6.0,0.65070736,0.0,0.5078692,0.0,3.3170207,0.0,1.0157384,-8.0,1.4918658,skrzypi_woz
0,0.5078692,0.0,3.3170207,0.0,1.0157384,-8.0,1.4918658,4.0,0.5078692,-1.0,0.6983201,1.0,0.60309464,skrzypi_woz
0,1.4918658,4.0,0.5078692,-1.0,0.6983201,1.0,0.60309464,-1.0,0.53961104,0.0,0.5554819,1.0,0.5078692,skrzypi_woz
0,0.60309464,-1.0,0.53961104,0.0,0.5554819,1.0,0.5078692,1.0,0.6348365,3.0,1.4918658,0.0,1.0474801,skrzypi_woz
0,0.5078692,1.0,0.6348365,3.0,1.4918658,0.0,1.0474801,0.0,0.7618038,2.0,1.428382,-2.0,0.5078692,skrzypi_woz
0,1.0474801,0.0,0.7618038,2.0,1.428382,-2.0,0.5078692,-1.0,0.5078692,-5.0,0.5078692,2.0,0.904642,skrzypi_woz
0,0.25769448,0.0,3.5062068,-5.0,0.47634438,0.0,0.64814067,0.0,1.1088672,5.0,3.1079516,0.0,3.4281175,bracia_patrzcie_jeno
0,0.64814067,0.0,1.1088672,5.0,3.1079516,0.0,3.4281175,-7.0,1.6008295,-8.0,0.78089243,17.0,0.78089243,bracia_patrzcie_jeno
0,3.4281175,-7.0,1.6008295,-8.0,0.78089243,17.0,0.78089243,-6.0,1.5695938,-1.0,0.49977112,9.0,1.0698225,bracia_patrzcie_jeno
0,0.78089243,-6.0,1.5695938,-1.0,0.49977112,9.0,1.0698225,-13.0,0.4529176,4.0,2.0927918,5.0,0.28112125,bracia_patrzcie_jeno
0,1.0698225,-13.0,0.4529176,4.0,2.0927918,5.0,0.28112125,-5.0,2.2802057,-5.0,1.4446509,7.0,0.46853545,bracia_patrzcie_jeno
0,0.28112125,-5.0,2.2802057,-5.0,1.4446509,7.0,0.46853545,-7.0,0.33578372,0.0,4.20901,-3.0,1.5305492,bracia_patrzcie_jeno
0,0.46853545,-7.0,0.33578372,0.0,4.20901,-3.0,1.5305492,1.0,1.4524598,0.0,0.24988556,0.0,1.1557207,bracia_patrzcie_jeno
